customer_id,region,plan_type,contract_type,payment_method,tenure_months,monthly_charges_inr,avg_login_days_per_month,support_tickets_last_90_days,payment_delay_days,data_usage_gb,satisfaction_score,last_complaint_days_ago,discount_percent,autopay_enabled,referral_count,churn
CUST1287,East,Standard,One-year,UPI,23,640.29,17,2,8,72.96,7.6,14,10,1,1,0
CUST1288,West,Standard,One-year,UPI,15,733.16,17,3,5,63.89,7.4,54,5,1,1,0
CUST1289,North,Premium,Two-year,Wallet,23,1279.8,8,1,2,170.42,3.1,162,0,1,1,0
CUST1290,South,Premium,Two-year,Net Banking,27,1562.38,22,3,0,107.69,8.1,38,10,1,2,0
CUST1291,North,Standard,Month-to-month,Credit Card,24,673.04,18,3,1,98.43,6.1,15,0,1,1,0
CUST1292,East,Basic,Two-year,Net Banking,32,398.24,11,2,1,13.54,6.3,62,0,1,0,0
CUST1293,Central,Enterprise,One-year,Credit Card,10,1770.77,18,2,0,181.73,5.2,116,20,1,2,0
CUST1294,Central,Standard,Two-year,Wallet,10,799.04,13,2,0,72.4,6.4,74,0,1,0,0
CUST1295,Central,Premium,One-year,Net Banking,49,1142.07,27,2,0,150.77,8.9,8,10,1,0,0
CUST1296,East,Basic,Month-to-month,UPI,35,441.48,16,0,5,0.5,10,74,20,1,1,0
CUST1297,East,Enterprise,One-year,Credit Card,59,1867.4,25,2,4,253.74,5.0,19,10,1,0,0
CUST1298,West,Basic,Month-to-month,Net Banking,19,338.37,15,2,4,4.45,6.8,77,5,1,0,0
CUST1299,Central,Enterprise,Month-to-month,Wallet,24,1562.72,30,5,2,224.53,6.3,0,0,0,1,0
CUST1300,South,Premium,Month-to-month,Debit Card,11,1161.95,26,6,1,109.72,5.5,0,10,1,3,0
CUST1301,Central,Basic,One-year,UPI,28,390.39,14,2,7,34.89,6.3,0,5,0,0,0
CUST1302,West,Basic,Two-year,Wallet,15,375.42,18,3,10,44.1,4.0,103,20,1,0,0
CUST1303,South,Premium,Month-to-month,Debit Card,34,1394.49,16,1,3,133.8,7.8,79,20,0,0,0
CUST1304,South,Premium,One-year,UPI,6,1255.62,20,2,0,105.81,6.7,102,10,1,0,0
CUST1305,North,Premium,Two-year,Credit Card,16,1181.85,22,3,1,133.32,5.9,41,15,0,1,0
CUST1306,West,Standard,Month-to-month,Net Banking,47,686.39,15,1,8,103.18,6.0,56,0,1,1,0
CUST1307,West,Standard,Month-to-month,Wallet,10,809.49,15,3,7,109.0,6.7,42,0,0,0,0
CUST1308,West,Standard,One-year,Debit Card,23,780.43,16,2,0,53.86,5.5,76,20,0,2,0
CUST1309,South,Standard,Month-to-month,Credit Card,7,661.49,25,3,2,63.51,7.1,147,0,1,1,0
CUST1310,North,Standard,Month-to-month,Wallet,23,718.38,14,2,2,88.78,8.4,316,20,1,1,0
CUST1311,North,Standard,Two-year,Credit Card,10,720.54,22,1,7,72.72,8.0,25,0,0,5,0
CUST1312,East,Enterprise,Month-to-month,Wallet,13,1600.32,26,1,3,188.71,9.7,8,15,1,2,0
CUST1313,South,Premium,Month-to-month,UPI,12,1191.78,25,3,1,123.73,7.4,3,10,1,0,0
CUST1314,North,Enterprise,One-year,Net Banking,48,1828.07,16,3,5,211.38,5.5,176,10,1,1,0
CUST1315,North,Basic,One-year,Debit Card,21,304.59,21,0,11,0.5,8.0,23,0,0,1,0
CUST1316,North,Standard,Two-year,Credit Card,20,609.3,13,1,5,80.5,8.0,0,15,1,1,0
CUST1317,South,Basic,One-year,Wallet,17,479.68,5,3,3,18.22,4.3,9,10,1,1,0
CUST1318,East,Standard,One-year,UPI,35,687.92,17,0,1,55.13,7.6,29,0,1,2,0
CUST1319,West,Standard,Month-to-month,UPI,20,556.45,9,4,5,80.77,8.9,33,15,1,0,0
CUST1320,Central,Standard,Month-to-month,Wallet,33,731.71,25,3,0,75.58,8.0,19,20,1,3,0
CUST1321,South,Premium,Month-to-month,UPI,27,1018.31,16,2,4,150.59,6.8,97,15,1,2,1
CUST1322,South,Standard,Month-to-month,UPI,48,513.01,23,1,0,66.01,7.4,209,15,0,0,0
CUST1323,North,Standard,Two-year,UPI,19,672.68,14,0,0,77.84,6.8,90,0,1,1,0
CUST1324,South,Standard,Month-to-month,UPI,10,804.03,18,1,5,63.1,8.2,193,5,0,0,0
CUST1325,West,Premium,Month-to-month,Wallet,14,1085.88,23,0,3,116.27,5.6,36,0,1,0,0
CUST1326,Central,Standard,Two-year,Debit Card,16,606.93,21,1,0,108.57,9.9,24,15,1,3,0
CUST1327,South,Standard,Month-to-month,UPI,14,754.63,21,0,15,38.85,7.4,47,0,0,0,0
CUST1328,Central,Enterprise,One-year,Credit Card,8,1656.55,19,0,5,196.15,8.0,183,5,0,0,0
CUST1329,West,Standard,Month-to-month,Debit Card,29,708.96,23,1,3,115.3,6.9,23,20,1,1,0
CUST1330,South,Basic,Month-to-month,Net Banking,15,460.82,25,2,1,24.91,8.0,0,15,0,4,0
CUST1331,East,Basic,One-year,Credit Card,22,366.32,10,1,8,14.8,4.6,103,15,1,1,0
CUST1332,East,Standard,Month-to-month,Credit Card,42,687.38,6,5,1,86.22,4.6,32,10,0,0,0
CUST1333,North,Basic,Month-to-month,Wallet,22,353.64,14,2,2,70.68,6.7,40,20,1,1,0
CUST1334,East,Standard,Month-to-month,Debit Card,29,674.12,14,3,1,68.72,6.1,0,0,1,0,0
CUST1335,West,Basic,Month-to-month,Credit Card,49,339.76,13,2,2,27.94,5.9,62,0,1,1,0
CUST1336,West,Standard,Two-year,Wallet,14,684.57,15,3,1,73.78,5.0,0,0,1,0,0
CUST1337,North,Premium,One-year,Wallet,3,1122.93,12,4,11,106.26,7.5,0,0,0,2,0
CUST1338,Central,Standard,Month-to-month,Wallet,35,716.8,20,3,9,39.27,6.8,16,15,1,1,0
CUST1339,South,Standard,Month-to-month,Wallet,27,686.57,25,3,0,89.12,7.7,0,20,0,1,0
CUST1340,South,Premium,Month-to-month,Debit Card,32,839.16,17,2,1,140.43,6.5,40,20,1,2,0
CUST1341,Central,Basic,Two-year,Net Banking,9,405.79,20,2,0,65.73,7.3,91,5,0,1,0
CUST1342,East,Enterprise,Two-year,Credit Card,13,1440.62,18,4,0,187.6,6.5,81,20,1,1,0
CUST1343,North,Standard,Month-to-month,UPI,18,742.43,15,1,2,63.05,8.2,107,0,1,0,0
CUST1344,Central,Basic,Month-to-month,Debit Card,45,442.49,19,3,2,52.81,4.0,0,10,1,2,0
CUST1345,West,Enterprise,One-year,Credit Card,46,1784.5,18,2,0,210.87,8.6,43,10,1,2,0
CUST1346,North,Premium,One-year,Net Banking,39,971.57,24,1,1,141.95,9.8,0,15,0,5,0
CUST1347,East,Basic,Month-to-month,Wallet,7,431.01,8,0,13,39.9,7.9,39,0,1,0,0
CUST1348,Central,Enterprise,Two-year,Wallet,34,1269.71,14,2,8,263.23,6.7,35,0,1,0,0
CUST1349,South,Standard,Two-year,Wallet,23,683.2,21,2,3,80.21,9.3,107,0,0,0,0
CUST1350,West,Standard,Two-year,Net Banking,37,616.46,21,2,6,74.53,6.5,28,10,0,1,0
CUST1351,North,Basic,One-year,Wallet,28,359.01,25,0,4,44.93,7.6,52,5,0,1,0
CUST1352,West,Basic,One-year,Wallet,27,349.29,19,3,0,74.62,9.1,40,0,1,1,0
CUST1353,West,Enterprise,Month-to-month,UPI,13,1741.8,18,7,0,218.9,8.0,159,15,1,2,1
CUST1354,East,Basic,Month-to-month,Debit Card,17,399.54,19,3,3,58.04,6.5,49,0,0,0,0
CUST1355,West,Basic,Month-to-month,UPI,30,351.53,11,2,5,49.67,8.2,50,10,0,2,0
CUST1356,North,Premium,Month-to-month,Net Banking,20,1037.26,11,4,0,146.11,5.9,0,0,1,0,0
CUST1357,West,Standard,Month-to-month,Debit Card,11,646.9,14,2,11,111.85,5.0,30,0,1,0,0
CUST1358,South,Enterprise,One-year,Net Banking,28,1387.4,24,3,0,189.65,6.0,24,0,0,0,0
CUST1359,North,Standard,Two-year,Credit Card,35,719.3,19,4,12,80.84,5.1,0,0,0,1,0
CUST1360,South,Standard,Month-to-month,UPI,42,713.92,12,1,3,16.42,9.6,18,20,0,1,0
CUST1361,West,Standard,Month-to-month,Net Banking,18,650.34,18,0,1,77.66,7.2,31,15,1,2,0
CUST1362,Central,Basic,One-year,Net Banking,20,425.43,26,1,0,34.58,9.1,0,20,1,1,0
CUST1363,North,Standard,Month-to-month,UPI,68,669.43,18,1,0,63.87,7.8,4,0,0,1,0
CUST1364,West,Premium,Month-to-month,Debit Card,19,949.98,25,1,2,94.12,8.4,98,15,1,2,0
CUST1365,South,Basic,Month-to-month,Net Banking,22,385.42,11,2,0,58.74,7.0,40,15,0,1,0
CUST1366,South,Basic,One-year,Debit Card,37,348.79,21,1,3,74.01,7.7,3,20,1,1,0
CUST1367,Central,Premium,One-year,Wallet,8,1069.88,24,2,18,132.99,5.6,10,0,0,0,0
CUST1368,South,Standard,Month-to-month,UPI,11,606.71,17,2,1,80.13,10,80,10,0,0,0
CUST1369,South,Enterprise,Month-to-month,Wallet,28,1805.19,27,2,4,216.72,6.2,0,0,1,0,0
CUST1370,South,Standard,One-year,Credit Card,53,755.33,14,4,5,86.29,6.3,0,5,1,1,0
CUST1371,East,Standard,Month-to-month,UPI,13,863.91,23,2,0,96.09,6.1,89,5,0,0,0
CUST1372,South,Standard,Month-to-month,UPI,33,698.87,16,0,6,68.24,5.3,5,0,0,0,0
CUST1373,Central,Basic,Month-to-month,Debit Card,24,313.79,14,4,4,22.21,5.8,17,0,1,0,0
CUST1374,North,Standard,Month-to-month,UPI,43,846.75,19,1,0,69.07,8.8,46,20,0,3,0
CUST1375,Central,Premium,Month-to-month,Debit Card,13,1071.0,20,2,1,134.83,5.8,21,15,1,0,0
CUST1376,North,Basic,One-year,UPI,46,399.78,15,1,0,46.85,8.8,244,0,1,3,0
CUST1377,South,Basic,Two-year,Credit Card,30,367.93,13,3,13,25.04,5.8,114,20,1,0,0
CUST1378,West,Enterprise,One-year,Debit Card,14,1547.07,30,1,0,210.36,6.1,50,0,1,1,0
CUST1379,Central,Basic,Month-to-month,Debit Card,39,332.43,9,2,1,51.33,7.1,18,5,1,0,0
CUST1380,West,Premium,Two-year,UPI,25,1235.99,14,3,4,105.97,6.6,85,10,1,0,0
CUST1381,South,Premium,Month-to-month,Debit Card,24,993.93,24,2,5,109.92,7.3,34,5,0,0,0
CUST1382,West,Premium,One-year,Net Banking,8,1113.14,22,2,7,138.16,7.3,62,20,1,0,0
CUST1383,West,Basic,Month-to-month,Wallet,26,409.37,16,2,5,81.08,7.0,2,15,1,0,0
CUST1384,Central,Basic,Month-to-month,Credit Card,28,352.37,12,4,1,15.55,4.5,23,0,1,1,0
CUST1385,Central,Enterprise,Month-to-month,Wallet,8,1734.25,30,3,8,232.46,6.4,56,5,0,0,0
CUST1386,South,Premium,One-year,Credit Card,37,1144.51,16,6,9,129.83,4.7,41,0,1,0,0
CUST1387,South,Standard,Two-year,Debit Card,24,530.38,19,1,1,45.49,7.1,0,5,1,3,0
CUST1388,Central,Enterprise,Two-year,Credit Card,14,1878.62,27,2,9,190.69,6.5,86,0,0,0,0
CUST1389,Central,Standard,Month-to-month,UPI,34,789.61,25,1,7,69.33,6.0,45,5,1,0,0
CUST1390,North,Standard,Month-to-month,UPI,18,714.6,14,0,3,68.83,9.4,9,5,0,0,0
CUST1391,Central,Basic,Two-year,Wallet,41,462.7,15,3,9,56.88,7.1,78,0,1,1,0
CUST1392,Central,Enterprise,Month-to-month,Wallet,36,1617.78,13,1,1,201.28,8.6,70,0,1,0,0
CUST1393,South,Basic,One-year,Net Banking,20,468.16,23,1,7,33.57,7.6,209,10,0,1,0
CUST1394,West,Standard,Two-year,UPI,6,714.59,22,1,0,80.27,7.6,52,0,1,1,0
CUST1395,East,Basic,One-year,Credit Card,24,494.39,19,8,0,44.04,6.1,52,0,0,0,0
CUST1396,North,Premium,One-year,Credit Card,13,1013.82,26,1,0,107.1,7.8,6,0,0,1,0
CUST1397,Central,Premium,Two-year,UPI,30,1108.21,26,4,1,94.32,7.2,17,0,1,0,0
CUST1398,North,Standard,Month-to-month,UPI,26,598.72,22,1,2,63.64,8.2,17,0,1,0,0
CUST1399,East,Basic,Month-to-month,UPI,33,515.16,13,2,8,43.32,5.3,72,0,1,0,0
CUST1400,Central,Premium,Month-to-month,UPI,31,941.92,17,3,5,109.43,4.3,0,20,1,2,0
CUST1401,West,Basic,Month-to-month,Wallet,18,458.89,12,3,8,32.16,7.8,87,0,0,0,0
CUST1402,Central,Basic,Month-to-month,Debit Card,32,255.45,13,2,0,31.97,8.7,28,0,0,3,0
CUST1403,South,Standard,Month-to-month,Net Banking,22,531.09,16,1,0,106.97,4.3,14,0,1,1,0
CUST1404,South,Standard,Month-to-month,Debit Card,21,705.68,15,1,1,90.87,7.1,22,20,0,1,0
CUST1405,North,Premium,Month-to-month,Credit Card,23,1035.15,27,4,0,138.91,6.6,20,0,0,0,0
CUST1406,East,Standard,One-year,UPI,22,734.64,27,3,4,71.02,6.0,84,0,1,1,0
CUST1407,South,Basic,Month-to-month,Wallet,53,341.29,3,1,0,34.93,6.0,0,20,1,0,0
CUST1408,East,Standard,One-year,Debit Card,22,624.79,19,3,6,66.36,6.1,4,0,0,0,0
CUST1409,North,Standard,Month-to-month,UPI,27,632.48,13,1,31,59.92,8.3,22,0,1,1,0
CUST1410,North,Basic,Month-to-month,Net Banking,45,423.95,18,2,3,6.45,8.1,64,0,1,1,0
CUST1411,South,Basic,Month-to-month,Credit Card,56,454.6,24,2,18,19.35,6.6,24,10,0,0,0
CUST1412,East,Standard,Two-year,Wallet,35,692.96,14,0,4,82.72,5.9,46,0,1,2,0
CUST1413,Central,Basic,Month-to-month,Net Banking,13,387.46,17,1,16,55.08,8.0,68,15,1,0,0
CUST1414,Central,Basic,Month-to-month,Net Banking,13,390.97,21,3,1,54.69,8.5,1,15,1,1,0
CUST1415,North,Basic,Month-to-month,Debit Card,56,403.74,16,1,6,25.15,7.0,64,0,1,0,0
CUST1416,North,Standard,Two-year,UPI,21,788.58,22,1,0,96.3,8.3,1,5,0,2,0
CUST1417,South,Premium,Month-to-month,Net Banking,34,1193.2,30,4,9,159.04,7.8,212,15,1,0,0
CUST1418,South,Basic,One-year,UPI,17,468.85,14,3,14,40.53,6.1,0,0,1,1,0
CUST1419,East,Standard,Month-to-month,Net Banking,9,567.65,22,4,4,47.3,3.6,3,0,1,0,0
CUST1420,North,Basic,One-year,Credit Card,17,371.48,22,1,2,58.45,9.3,30,0,0,5,0
CUST1421,South,Basic,One-year,Net Banking,24,464.9,17,2,5,33.54,3.0,79,0,1,0,0
CUST1422,West,Standard,Two-year,Net Banking,12,709.52,15,5,1,119.98,6.3,30,20,0,1,0
CUST1423,North,Standard,Month-to-month,Credit Card,29,683.42,11,2,1,76.6,7.7,38,20,0,0,0
CUST1424,West,Standard,Month-to-month,Net Banking,16,616.72,23,3,1,72.0,7.3,0,15,1,1,0
CUST1425,West,Standard,Month-to-month,Credit Card,4,761.75,17,2,1,57.48,9.9,122,0,0,2,0
CUST1426,West,Standard,Two-year,Credit Card,47,722.27,24,3,0,73.07,7.2,55,15,0,0,0
CUST1427,North,Premium,Two-year,Wallet,20,963.43,23,2,6,122.43,7.9,170,20,1,2,0
CUST1428,North,Standard,One-year,Credit Card,24,699.07,21,2,2,42.62,5.3,10,5,1,0,0
CUST1429,East,Basic,Month-to-month,Wallet,11,307.98,16,1,14,12.0,5.5,45,0,0,1,0
CUST1430,East,Basic,Month-to-month,UPI,36,471.22,12,2,2,44.2,5.1,30,0,1,0,0
CUST1431,Central,Basic,Month-to-month,Wallet,19,393.79,6,1,6,10.41,8.3,0,0,1,1,0
CUST1432,North,Basic,Month-to-month,Debit Card,34,425.78,17,1,2,50.66,8.0,10,5,1,0,0
CUST1433,East,Standard,Month-to-month,Net Banking,13,632.27,20,2,0,91.61,8.5,0,0,1,1,0
CUST1434,Central,Standard,One-year,UPI,72,631.24,16,3,5,101.24,5.0,0,0,0,1,0
CUST1435,East,Standard,Two-year,UPI,28,612.77,19,1,0,100.64,7.9,128,0,0,1,0
CUST1436,South,Premium,Month-to-month,Credit Card,35,1224.17,24,0,3,136.82,8.4,1,20,1,1,0
CUST1437,Central,Basic,Two-year,Wallet,37,357.93,14,3,0,56.38,8.9,42,20,1,2,0
CUST1438,East,Standard,Month-to-month,Debit Card,33,553.76,22,3,2,78.87,8.1,80,15,1,4,0
CUST1439,South,Premium,One-year,Net Banking,22,1162.87,17,3,6,173.79,6.1,11,0,1,0,0
CUST1440,North,Enterprise,One-year,Net Banking,24,1514.97,23,4,4,206.4,4.2,195,0,0,0,0
CUST1441,West,Standard,Two-year,UPI,59,702.95,30,0,9,70.02,8.7,29,0,1,4,0
CUST1442,East,Basic,Month-to-month,Wallet,7,339.01,20,0,0,2.04,7.3,79,5,0,0,0
CUST1443,East,Premium,Month-to-month,Net Banking,28,958.67,20,3,10,149.53,7.9,19,10,1,1,0
CUST1444,East,Basic,One-year,UPI,39,397.98,20,3,1,0.5,4.4,0,5,0,1,0
CUST1445,Central,Premium,Month-to-month,Debit Card,11,1099.28,19,2,2,131.58,7.3,0,15,1,0,0
CUST1446,North,Standard,Month-to-month,Debit Card,26,760.7,12,1,2,84.72,8.4,160,15,1,0,0
CUST1447,North,Premium,One-year,Wallet,72,1121.88,23,0,0,133.31,7.4,52,0,1,1,0
CUST1448,South,Basic,Month-to-month,UPI,72,392.27,15,3,8,19.77,9.2,0,10,1,2,0
CUST1449,West,Standard,Month-to-month,Wallet,12,628.4,23,3,3,85.5,6.5,43,0,0,2,0
CUST1450,South,Premium,Two-year,Net Banking,40,1088.5,22,6,1,175.72,4.4,0,10,0,1,0
CUST1451,North,Enterprise,Month-to-month,Net Banking,46,1884.52,25,5,4,206.85,6.3,5,5,1,0,0
CUST1452,East,Enterprise,Month-to-month,Credit Card,18,2010.41,27,2,2,208.09,9.1,106,15,0,2,0
CUST1453,West,Standard,Two-year,Debit Card,50,643.22,11,1,4,103.1,8.8,73,10,0,0,0
CUST1454,East,Basic,One-year,Net Banking,24,468.78,19,3,8,39.2,4.2,90,5,1,3,0
CUST1455,West,Basic,Month-to-month,Debit Card,52,475.19,13,3,3,6.38,3.0,78,10,1,1,0
CUST1456,West,Basic,One-year,UPI,56,393.13,11,0,16,95.56,7.6,17,5,1,0,0
CUST1457,West,Basic,Two-year,Net Banking,11,520.69,18,1,6,92.27,8.2,16,15,1,1,0
CUST1458,West,Standard,Month-to-month,Wallet,28,571.51,18,1,9,94.38,8.2,46,0,1,2,0
CUST1459,Central,Basic,One-year,Wallet,47,335.22,17,3,2,56.95,5.9,0,0,0,1,0
CUST1460,North,Enterprise,One-year,Debit Card,20,2156.52,22,2,7,205.46,7.7,18,0,1,1,0
CUST1461,East,Standard,Month-to-month,Net Banking,18,578.49,20,0,5,96.76,6.2,31,15,1,0,0
CUST1462,Central,Enterprise,Two-year,Net Banking,18,1738.22,18,6,5,201.27,5.3,53,0,0,0,0
CUST1463,Central,Basic,One-year,Credit Card,5,463.49,9,3,6,23.07,5.2,112,10,0,0,0
CUST1464,East,Basic,One-year,UPI,17,379.55,17,2,10,52.0,7.6,0,5,0,3,0
CUST1465,West,Standard,Two-year,Net Banking,39,524.3,15,1,9,61.25,6.7,11,10,0,0,0
CUST1466,North,Standard,Month-to-month,Debit Card,47,551.02,8,2,0,93.61,5.5,24,0,1,0,0
CUST1467,West,Standard,Month-to-month,Net Banking,8,682.21,19,1,8,68.89,6.2,54,5,1,1,0
CUST1468,North,Standard,Month-to-month,Wallet,38,682.4,10,8,4,55.45,4.2,78,0,1,2,0
CUST1469,North,Standard,One-year,Net Banking,4,828.54,22,4,5,75.48,4.7,0,10,1,0,0
CUST1470,Central,Standard,One-year,Wallet,17,638.72,21,5,7,83.29,5.4,0,0,1,1,0
CUST1471,West,Basic,One-year,Wallet,61,407.91,17,0,1,123.72,7.5,9,0,0,0,0
CUST1472,West,Basic,Two-year,Net Banking,3,307.84,10,2,4,42.66,8.5,0,20,1,3,0
CUST1473,Central,Basic,Month-to-month,Credit Card,36,433.2,23,0,5,16.32,7.0,196,5,0,2,0
CUST1474,South,Basic,Two-year,Net Banking,18,423.65,14,2,1,12.56,4.5,72,0,1,1,0
CUST1475,Central,Basic,Month-to-month,Debit Card,28,351.16,13,1,3,21.12,7.7,91,20,1,0,0
CUST1476,Central,Enterprise,Two-year,Credit Card,62,1456.87,27,1,4,233.13,9.3,34,10,0,4,0
CUST1477,West,Premium,One-year,Wallet,38,1234.09,22,2,4,108.85,5.9,49,0,1,2,0
CUST1478,Central,Premium,Month-to-month,Debit Card,16,1245.81,12,6,5,105.44,4.4,0,0,1,0,1
CUST1479,West,Premium,Month-to-month,Wallet,22,929.46,30,0,8,129.16,8.4,117,20,1,0,0
CUST1480,North,Basic,Month-to-month,UPI,19,409.88,20,2,7,1.46,5.1,12,0,1,1,0
CUST1481,North,Standard,Month-to-month,Wallet,65,741.64,17,0,1,33.44,7.6,21,15,0,2,0
CUST1482,South,Basic,Month-to-month,Debit Card,29,454.79,20,1,3,0.5,6.6,63,0,1,2,0
CUST1483,East,Basic,One-year,Net Banking,24,390.6,15,1,4,29.56,6.2,97,20,0,2,0
CUST1484,North,Basic,Month-to-month,Wallet,9,403.75,24,0,1,47.95,8.0,153,0,1,2,0
CUST1485,North,Basic,Month-to-month,Credit Card,16,419.62,14,1,5,80.66,6.5,8,0,1,0,0
CUST1486,North,Premium,Month-to-month,Net Banking,35,1226.58,17,1,0,107.75,8.5,41,10,0,0,0
CUST1487,East,Basic,One-year,Net Banking,32,354.0,6,2,10,56.08,4.8,38,20,1,1,0
CUST1488,Central,Basic,Month-to-month,Credit Card,34,386.7,14,2,3,37.74,5.7,107,20,1,0,0
CUST1489,Central,Enterprise,Two-year,Net Banking,11,2025.29,21,6,11,249.85,6.6,0,15,1,0,0
CUST1490,Central,Premium,Two-year,Credit Card,42,1058.48,25,1,2,127.95,7.2,28,0,1,1,0
CUST1491,North,Premium,Month-to-month,Debit Card,15,1159.79,26,3,0,142.11,9.9,53,0,0,2,0
CUST1492,East,Basic,One-year,Credit Card,16,372.92,12,4,0,38.57,4.0,81,5,1,0,0
CUST1493,West,Standard,One-year,Debit Card,19,737.5,23,2,2,80.31,7.3,73,20,1,0,0
CUST1494,South,Enterprise,Two-year,Debit Card,3,1927.36,22,2,11,239.67,8.2,59,0,1,4,0
CUST1495,Central,Basic,Month-to-month,Wallet,45,427.85,20,2,1,63.09,6.7,40,5,0,0,0
CUST1496,West,Premium,Month-to-month,Net Banking,18,1048.95,26,0,0,138.88,10,9,15,1,1,0
CUST1497,South,Standard,One-year,Net Banking,8,656.73,22,0,4,117.0,9.0,18,15,0,2,0
CUST1498,Central,Premium,Month-to-month,UPI,22,1221.24,18,3,4,113.85,6.1,42,5,1,0,0
CUST1499,East,Premium,One-year,Wallet,14,1063.42,18,1,3,127.98,7.3,20,10,0,1,0
CUST1500,South,Basic,One-year,Debit Card,55,383.15,19,1,13,72.72,7.9,5,0,0,0,0
CUST1501,East,Basic,Month-to-month,UPI,19,428.84,12,2,0,42.52,6.6,0,20,0,1,0
CUST1502,Central,Standard,One-year,Credit Card,14,647.38,19,0,3,107.01,7.3,4,0,0,0,0
CUST1503,Central,Standard,Month-to-month,Debit Card,31,825.15,15,3,0,50.45,7.3,14,20,0,1,0
CUST1504,East,Standard,One-year,Debit Card,42,719.15,30,0,1,74.31,7.8,18,0,0,0,0
CUST1505,North,Standard,Two-year,Net Banking,23,708.57,29,0,5,71.16,9.8,44,0,1,1,0
CUST1506,East,Standard,Month-to-month,UPI,11,675.96,17,4,4,72.78,6.0,171,0,1,1,0
CUST1507,South,Enterprise,Two-year,Debit Card,25,1965.62,22,4,1,194.18,7.3,4,10,0,1,0
CUST1508,North,Standard,Month-to-month,UPI,16,675.65,20,1,0,113.13,7.2,273,10,0,0,0
CUST1509,West,Premium,Month-to-month,Debit Card,13,1162.41,21,1,7,126.75,8.4,131,0,1,1,0
CUST1510,West,Standard,Month-to-month,Net Banking,7,692.62,23,3,2,56.58,4.9,18,20,1,1,0
CUST1511,South,Standard,One-year,UPI,23,810.76,24,2,1,94.99,9.7,95,0,1,3,0
CUST1512,South,Enterprise,Two-year,Net Banking,21,1549.15,22,0,2,212.42,7.8,126,0,0,1,0
CUST1513,North,Premium,One-year,Wallet,21,1009.27,19,0,4,109.37,8.1,40,20,1,2,0
CUST1514,North,Premium,Month-to-month,Debit Card,12,1256.76,18,3,0,147.67,5.5,103,5,0,0,0
CUST1515,South,Premium,Month-to-month,Credit Card,64,1005.86,9,2,2,141.13,8.9,135,15,1,1,0
CUST1516,West,Premium,One-year,Net Banking,5,989.37,27,4,5,147.43,8.2,15,20,0,4,0
CUST1517,East,Standard,One-year,Debit Card,31,850.9,18,1,0,68.9,10,10,20,1,3,0
CUST1518,Central,Premium,One-year,Debit Card,22,978.06,11,1,13,110.62,6.8,1,0,1,0,0
CUST1519,North,Basic,Month-to-month,Net Banking,28,438.17,25,4,1,2.37,5.8,38,0,0,1,0
CUST1520,East,Premium,Month-to-month,UPI,9,1198.78,19,5,1,138.63,5.7,8,0,1,2,0
CUST1521,West,Standard,Month-to-month,Debit Card,10,666.54,26,1,2,89.95,4.9,60,20,0,0,0
CUST1522,West,Premium,Month-to-month,Debit Card,14,1020.61,15,2,8,129.63,4.9,157,10,1,1,0
CUST1523,West,Premium,Month-to-month,Debit Card,22,988.6,22,2,2,163.93,6.9,85,0,1,1,0
CUST1524,North,Standard,Month-to-month,Net Banking,15,877.49,15,1,2,95.64,7.3,20,20,0,2,0
CUST1525,Central,Standard,Month-to-month,Net Banking,18,695.25,17,3,2,94.51,6.0,0,10,0,0,0
CUST1526,South,Standard,Month-to-month,Credit Card,72,648.42,12,2,0,105.26,7.2,30,10,1,0,0
CUST1527,North,Basic,Month-to-month,UPI,22,399.31,17,1,2,3.02,8.7,8,20,0,1,0
CUST1528,Central,Basic,Month-to-month,Credit Card,22,341.54,13,4,5,40.85,6.0,87,5,1,0,0
CUST1529,North,Standard,One-year,Credit Card,26,674.67,11,5,1,65.12,4.9,31,0,0,0,0
CUST1530,North,Standard,Month-to-month,Wallet,18,532.09,25,0,1,102.19,7.9,21,5,0,0,0
CUST1531,South,Premium,Month-to-month,UPI,34,1259.71,19,2,1,122.47,6.5,0,20,1,2,0
CUST1532,East,Standard,Month-to-month,Credit Card,28,635.31,19,0,1,78.01,7.6,3,20,0,0,0
CUST1533,Central,Premium,Month-to-month,Wallet,13,1056.91,26,2,1,90.13,9.2,51,10,1,1,0
CUST1534,South,Standard,Month-to-month,UPI,4,608.01,22,4,2,82.95,4.5,0,0,0,0,0
CUST1535,East,Enterprise,One-year,Net Banking,15,1590.67,26,4,1,167.47,7.8,51,0,0,1,0
CUST1536,Central,Basic,One-year,UPI,14,467.4,30,2,1,71.49,6.0,80,5,1,0,0
CUST1537,North,Standard,Month-to-month,UPI,27,757.32,24,3,2,78.71,6.6,33,0,1,0,0
CUST1538,South,Premium,Month-to-month,Credit Card,31,1142.26,22,2,6,117.63,8.3,39,0,0,0,0
CUST1539,Central,Basic,Month-to-month,Debit Card,22,439.95,22,1,1,39.39,6.1,0,5,1,0,0
CUST1540,East,Standard,One-year,Debit Card,18,841.55,16,2,4,116.78,8.8,53,15,1,2,0
CUST1541,East,Premium,One-year,UPI,35,879.45,27,3,0,167.38,4.8,43,20,1,2,0
CUST1542,South,Basic,Month-to-month,Credit Card,18,492.88,29,4,1,26.69,5.8,23,5,1,1,0
CUST1543,South,Premium,Two-year,Debit Card,37,1216.78,19,2,1,123.74,6.3,0,20,0,1,0
